"","totals","taxonomy"
"UNI24018",260,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;uncultured;Promicromonosporaceae bacterium W15"
"UNI24606",260,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Conyzicola;uncultured bacterium"
"UNI8387",259,"Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sp. Root1257"
"UNI30349",259,"Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;unidentified"
"UNI25731",259,"Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Simiduia;uncultured bacterium"
"UNI28412",259,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;uncultured;uncultured marine microorganism"
"UNI3510",258,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Alkanindiges;Alkanindiges sp. JJ005"
"UNI27290",257,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium linens BL2"
"UNI29898",257,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 7;uncultured bacterium"
"UNI18752",257,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium matruchotii ATCC 14266"
"UNI35584",257,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella disiens JCM 6334 = ATCC 29426"
"UNI30586",256,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;uncultured alpha proteobacterium"
"UNI32823",256,"Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae;uncultured;uncultured Myxococcales bacterium"
"UNI17755",255,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Dermabacteraceae;Brachybacterium;Brachybacterium sacelli"
"UNI21037",255,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Apis mellifera carnica (Carniolan honeybee)"
"UNI29914",255,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;Rubellimicrobium roseum"
"UNI25830",255,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas maltophilia"
"UNI18691",254,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;uncultured bacterium"
"UNI24914",254,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;Psychrobacter aestuarii"
"UNI30909",254,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseicyclus;marine metagenome"
"UNI31262",254,"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Pseudohongiella;uncultured Oceanospirillales bacterium HF4000_21D01"
"UNI30409",253,"Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter ureolyticus"
"UNI26537",251,"Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces johnsonii F0542"
"UNI29765",251,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;uncultured bacterium"
"UNI31324",251,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rubrivivax;Rubrivivax gelatinosus CBS"
"UNI24767",251,"Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria lactamica ATCC 23970"
"UNI27337",251,"Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Halioglobus;uncultured bacterium"
"UNI32898",251,"Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;P3OB-42;uncultured bacterium"
"UNI32648",250,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;Psychrobacter aquaticus CMS 56"
"UNI31214",250,"Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Hymenobacter;Hymenobacter latericoloratus"
"UNI21750",249,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea;Bosea vaviloviae"
"UNI35595",249,"Bacteria;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;Collinsella aerofaciens"
"UNI26538",249,"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas 4;Veillonellaceae bacterium oral taxon 129"
"UNI19941",249,"Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Rubritalea;uncultured bacterium"
"UNI26607",249,"Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;uncultured actinobacterium"
"UNI33681",249,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Robiginitalea;bacterium K2-15"
"UNI6546",248,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis"
"UNI23984",248,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;Diaphorobacter nitroreducens JCM 11421"
"UNI28954",248,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Brevibacteriaceae;Brevibacterium;Brevibacterium linens BL2"
"UNI28774",248,"Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionibacterium;Propionibacterium granulosum TM11"
"UNI36693",248,"Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Elev-16S-1332;uncultured bacterium"
"UNI24868",247,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium qiangtangense"
"UNI22944",246,"Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Nevskiaceae;Nevskia;uncultured gamma proteobacterium"
"UNI27383",246,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Blastomonas;Blastomonas sp. AAP53"
"UNI33117",246,"Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Peptoniphilus;uncultured bacterium"
"UNI35808",246,"Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia sp."
"UNI15763",245,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thalassobius;uncultured bacterium"
"UNI37561",245,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia;uncultured bacterium"
"UNI23479",244,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Citricoccus;Citricoccus sp. CH26A"
"UNI36064",244,"Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Anaerococcus;Anaerococcus vaginalis ATCC 51170"
"UNI27249",244,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Chryseoglobus;Chryseoglobus sp. THG-LS214"
"UNI5688",243,"Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;Solanum melongena (eggplant)"
"UNI16723",243,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus yeei ATCC BAA-599"
"UNI21488",243,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;Lactobacillus crispatus 125-2-CHN"
"UNI34166",243,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter;Acinetobacter radioresistens DSM 6976 = NBRC 102413 = CIP 103788"
"UNI20632",243,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Algibacter;Algibacter sp. GY6"
"UNI34646",242,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;unidentified"
"UNI5930",241,"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp. FWC14"
"UNI24184",241,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Tepidimonas;Tepidimonas sp. AK30"
"UNI24928",240,"Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae;Caldanaerobacter;Caldanaerobacter subterraneus subsp. yonseiensis KB-1"
"UNI23390",239,"Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces;uncultured bacterium"
"UNI25047",239,"Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Congregibacter;gamma proteobacterium NOR5-3"
"UNI29148",239,"Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;uncultured bacterium"
"UNI35761",239,"Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio;Bdellovibrio bacteriovorus"
"UNI37815",239,"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;uncultured bacterium"
"UNI14040",238,"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Selenomonas 3;unidentified"
"UNI22700",237,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. I10A-01893"
"UNI22911",236,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotellaceae NK3B31 group;human gut metagenome"
"UNI23610",236,"Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Peptoniphilus;Peptoniphilus lacrimalis DSM 7455"
"UNI27465",236,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;uncultured;Promicromonosporaceae bacterium W15"
"UNI30578",236,"Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;uncultured;uncultured gamma proteobacterium"
"UNI22536",235,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Tepidicella;Tepidicella xavieri"
"UNI20148",235,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;uncultured;uncultured bacterium"
"UNI33247",235,"Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter ureolyticus"
"UNI2514",234,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;uncultured bacterium"
"UNI29145",234,"Bacteria;Actinobacteria;Actinobacteria;Kineosporiales;Kineosporiaceae;Quadrisphaera;uncultured bacterium"
"UNI26830",234,"Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sp. REDSEA-S34_B5"
"UNI22213",233,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Phycicoccus;Phycicoccus sp. Soil803"
"UNI6773",232,"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas sp. FWC14"
"UNI22033",232,"Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;Abiotrophia defectiva"
"UNI23797",232,"Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Uliginosibacterium;uncultured bacterium"
"UNI36310",232,"Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Anaerococcus;Anaerococcus vaginalis ATCC 51170"
"UNI19878",232,"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Sinobaca;Sinobaca beijingensis"
"UNI17275",231,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;Corynebacterium jeikeium"
"UNI19409",231,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. HPB0071"
"UNI21940",231,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;uncultured bacterium"
"UNI27584",231,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;uncultured bacterium"
"UNI15089",230,"Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides sp. Root1257"
"UNI18444",230,"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Megasphaera;unidentified"
"UNI9973",228,"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae;Erwinia;Erwinia sp. 9145"
"UNI23280",228,"Bacteria;Firmicutes;Negativicutes;Selenomonadales;uncultured;uncultured bacterium"
"UNI22650",228,"Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;OM1 clade;uncultured bacterium"
"UNI25725",228,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. 37zxx"
"UNI27474",228,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Candidatus Aquiluna;marine metagenome"
"UNI28842",228,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;uncultured Ralstonia sp."
"UNI28978",228,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;uncultured;uncultured marine microorganism"
"UNI29435",228,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;uncultured bacterium"
"UNI36298",228,"Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;uncultured;marine metagenome"
"UNI24995",227,"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae 1;Clostridium sensu stricto 1;Clostridium butyricum E4 str. BoNT E BL5262"
"UNI25840",226,"Bacteria;Firmicutes;Clostridia;Halanaerobiales;ODP1230B8.23;uncultured bacterium"
"UNI28950",226,"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus picturae"
"UNI24136",225,"Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium periodonticum 2_1_31"
"UNI25939",225,"Bacteria;Actinobacteria;Actinobacteria;Frankiales;Geodermatophilaceae;Blastococcus;Geodermatophilaceae bacterium URHB0048"
"UNI21762",225,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia dentocariosa"
"UNI28118",225,"Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;uncultured bacterium"
"UNI32394",225,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudoruegeria;Pseudoruegeria sabulilitoris"
"UNI21969",224,"Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;uncultured bacterium"
"UNI34510",223,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium suzhouense"
"UNI29882",223,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;Prevotella sp. oral taxon 317 str. F0108"
"UNI28604",223,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Winogradskyella;Winogradskyella sp. SS-25B"
"UNI35037",223,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;uncultured bacterium"
"UNI22982",222,"Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Ellin6055;bacterium Ellin6055"
"UNI32776",222,"Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Nocardioidaceae;Aeromicrobium;Aeromicrobium sp. L16"
"UNI26207",222,"Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Propionibacterium;Propionibacterium granulosum TM11"
"UNI26520",222,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Tepidimonas;Tepidimonas taiwanensis"
"UNI27350",222,"Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Segetibacter;uncultured bacterium"
"UNI29603",222,"Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Halieaceae;Halioglobus;uncultured bacterium"
"UNI29249",221,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;uncultured bacterium"
"UNI30032",220,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium sp. MEB061"
"UNI29806",220,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;Rubellimicrobium roseum"
"UNI5894",219,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium diphtheriae bv. intermedius str. NCTC 5011"
"UNI34349",219,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Litoreibacter;Pseudoruegeria sp. JC2225"
"UNI478",218,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium 1;uncultured bacterium"
"UNI36706",218,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 2;Prevotella sp. oral taxon 317 str. F0108"
"UNI21770",218,"Bacteria;Planctomycetes;OM190;uncultured Planctomycetaceae bacterium"
"UNI29303",218,"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Kangiella;Kangiella sp. K17-13"
"UNI32211",217,"Bacteria;Firmicutes;Bacilli;Bacillales;Family X;Thermicanus;Thermicanus aegyptius"
"UNI29716",216,"Bacteria;Firmicutes;Clostridia;Clostridiales;Family XI;Anaerococcus;uncultured bacterium"
"UNI28183",215,"Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;uncultured;uncultured bacterium"
"UNI206",214,"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Squalius pyrenaicus"
"UNI24437",214,"Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Chitinophagaceae;Sediminibacterium;uncultured Bacteroidetes bacterium"
"UNI32729",214,"Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Cytophagaceae;Hymenobacter;Hymenobacter chitinivorans"
"UNI30598",214,"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Oceanobacillus;Oceanobacillus picturae"
"UNI22950",213,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax citrulli"
"UNI24137",213,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;Prevotella nigrescens CC14M"
"UNI443",213,"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Aeribacillus;Aeribacillus pallidus"
"UNI27909",213,"Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia sp."
"UNI28854",213,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Intrasporangiaceae;Ornithinibacter;Ornithinibacter aureus"
"UNI33055",213,"Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hellea;Hellea balneolensis DSM 19091"
"UNI18345",212,"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;uncultured;uncultured bacterium"
"UNI31558",212,"Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia sp. Marseille-P3007"
"UNI32382",212,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales Incertae Sedis;Rhizomicrobium;uncultured bacterium"
"UNI8241",211,"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus lentus F1142"
"UNI30506",211,"Bacteria;Acidobacteria;Subgroup 6;uncultured Acidobacteria bacterium"
"UNI22384",211,"Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Saprospiraceae;uncultured;uncultured bacterium"
"UNI27177",211,"Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter concisus"
"UNI28116",211,"Bacteria;Firmicutes;Bacilli;RS-F29;uncultured bacterium"
"UNI11315",210,"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus lentus F1142"
"UNI34487",210,"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella 7;unidentified"
"UNI25868",210,"Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Kangiella;Kangiella sp. K17-13"
"UNI28865",210,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Nonlabens;Nonlabens sediminis"
"UNI33095",210,"Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Robiginitalea;bacterium K2-15"
"UNI25726",209,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;Roseomonas mucosa ATCC BAA-692"
"UNI31534",209,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tateyamaria;Prionitis lanceolata gall symbiont"
"UNI164",207,"Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae;Aeribacillus;Aeribacillus pallidus"
"UNI13954",207,"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;uncultured bacterium"
"UNI25183",207,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium obuense"
"UNI27275",207,"Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Bacillus sp. 4P_D2_7CS2014"
"UNI28053",207,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Litoreibacter;Pseudoruegeria sp. JC2225"
"UNI28059",207,"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus cavernae"
"UNI28108",207,"Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales;Nocardiaceae;Gordonia;Gordonia sputi NBRC 100414"
"UNI31540",207,"Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Catenovulum;Catenovulum agarivorans YM01"
"UNI24247",205,"Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Tepidimonas;Tepidimonas sp. AK30"
"UNI36533",205,"Bacteria;Planctomycetes;OM190;uncultured planctomycete"
"UNI25603",204,"Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Rothia;Rothia terrae"
"UNI26502",204,"Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium;Cardiobacterium hominis ATCC 15826"
